cyto	resp_del_freq	non_resp_del_freq	freq_diff	chr9_Mb
chr9_q34	45.91439689	38.71409029	7.2003066	136.133288
chr9_q34	45.91439689	38.71409029	7.2003066	136.142288
chr9_q34	45.52529183	38.57729138	6.948000447	136.167288
chr9_q34	45.52529183	38.71409029	6.811201542	136.185288
chr9_q34	45.13618677	38.44049248	6.695694294	136.192288
chr9_q34	45.13618677	38.57729138	6.558895389	136.199288
chr9_q34	45.52529183	38.57729138	6.948000447	136.200288
chr9_q34	45.52529183	38.85088919	6.674402636	136.204288
chr9_q34	45.13618677	38.85088919	6.285297578	136.208288
chr9_q34	45.13618677	38.85088919	6.285297578	136.208288
chr9_q34	45.13618677	38.71409029	6.422096483	136.215288
chr9_q34	44.74708171	38.57729138	6.16979033	136.222288
chr9_q34	44.74708171	38.71409029	6.032991425	136.223288
chr9_q34	45.13618677	38.71409029	6.422096483	136.224288
chr9_q34	45.13618677	38.57729138	6.558895389	136.226288
chr9_q34	44.74708171	38.57729138	6.16979033	136.227288
chr9_q34	44.74708171	38.57729138	6.16979033	136.230288
chr9_q34	44.74708171	38.71409029	6.032991425	136.233288
chr9_q34	44.74708171	38.71409029	6.032991425	136.235288
chr9_q34	44.74708171	38.71409029	6.032991425	136.240288
chr9_q34	44.74708171	38.71409029	6.032991425	136.243288
chr9_q34	44.74708171	38.85088919	5.896192519	136.244288
chr9_q34	44.74708171	38.85088919	5.896192519	136.246288
chr9_q34	44.74708171	38.85088919	5.896192519	136.246288
chr9_q34	44.74708171	38.85088919	5.896192519	136.246288
chr9_q34	45.13618677	38.85088919	6.285297578	136.247288
chr9_q34	45.13618677	39.124487	6.011699766	136.270288
chr9_q34	45.13618677	39.39808482	5.738101955	136.291288
chr9_q34	45.13618677	39.39808482	5.738101955	136.291288
chr9_q34	45.13618677	39.39808482	5.738101955	136.291288
chr9_q34	45.13618677	39.39808482	5.738101955	136.291288
chr9_q34	45.13618677	39.39808482	5.738101955	136.291288
chr9_q34	45.13618677	39.39808482	5.738101955	136.298288
chr9_q34	45.52529183	39.67168263	5.853609202	136.305288
chr9_q34	45.52529183	39.67168263	5.853609202	136.312288
chr9_q34	45.52529183	39.80848153	5.716810297	136.319288
chr9_q34	45.52529183	39.80848153	5.716810297	136.320288
chr9_q34	45.52529183	39.80848153	5.716810297	136.322288
chr9_q34	45.52529183	39.80848153	5.716810297	136.323288
chr9_q34	45.91439689	39.53488372	6.379513166	136.325288
chr9_q34	45.91439689	39.67168263	6.242714261	136.329288
chr9_q34	46.30350195	39.67168263	6.631819319	136.333288
chr9_q34	46.30350195	39.26128591	7.042216036	136.337288
chr9_q34	46.30350195	39.53488372	6.768618225	136.340288
chr9_q34	46.30350195	39.53488372	6.768618225	136.340288
chr9_q34	46.30350195	39.53488372	6.768618225	136.341288
chr9_q34	46.30350195	39.94528044	6.358221508	136.342288
chr9_q34	46.30350195	39.94528044	6.358221508	136.343288
chr9_q34	46.30350195	40.08207934	6.221422602	136.364288
chr9_q34	46.692607	40.21887825	6.473728755	136.387288
chr9_q34	46.692607	40.21887825	6.473728755	136.395288
chr9_q34	47.08171206	40.35567715	6.726034908	136.401288
chr9_q34	47.08171206	40.62927497	6.452437096	136.403288
chr9_q34	47.47081712	40.62927497	6.841542155	136.406288
chr9_q34	47.47081712	40.62927497	6.841542155	136.406288
chr9_q34	47.85992218	40.62927497	7.230647213	136.408288
chr9_q34	47.85992218	40.62927497	7.230647213	136.409288
chr9_q34	47.85992218	40.62927497	7.230647213	136.409288
chr9_q34	47.85992218	40.62927497	7.230647213	136.409288
chr9_q34	47.85992218	40.62927497	7.230647213	136.427288
chr9_q34	48.24902724	40.62927497	7.619752272	136.473288
chr9_q34	48.24902724	40.62927497	7.619752272	136.501288
chr9_q34	48.24902724	40.49247606	7.756551177	136.504288
chr9_q34	48.6381323	40.49247606	8.145656236	136.507288
chr9_q34	48.6381323	40.49247606	8.145656236	136.510288
chr9_q34	48.24902724	40.49247606	7.756551177	136.513288
chr9_q34	48.24902724	40.49247606	7.756551177	136.525288
chr9_q34	48.24902724	40.49247606	7.756551177	136.543288
chr9_q34	48.24902724	40.35567715	7.893350083	136.566288
chr9_q34	48.24902724	40.35567715	7.893350083	136.582288
chr9_q34	48.24902724	40.35567715	7.893350083	136.615288
chr9_q34	47.85992218	40.35567715	7.504245024	136.648288
chr9_q34	47.85992218	40.35567715	7.504245024	136.663288
chr9_q34	47.85992218	40.35567715	7.504245024	136.688288
chr9_q34	47.85992218	40.35567715	7.504245024	136.852288
chr9_q34	47.47081712	40.35567715	7.115139966	137.005288
chr9_q34	47.47081712	40.35567715	7.115139966	137.012288
chr9_q34	47.47081712	40.49247606	6.97834106	137.020288
chr9_q34	47.47081712	40.49247606	6.97834106	137.020288
chr9_q34	47.85992218	40.35567715	7.504245024	137.021288
chr9_q34	47.85992218	40.35567715	7.504245024	137.022288
chr9_q34	47.85992218	40.35567715	7.504245024	137.116288
chr9_q34	47.85992218	40.21887825	7.64104393	137.259288
chr9_q34	48.24902724	40.49247606	7.756551177	137.309288
chr9_q34	48.24902724	40.49247606	7.756551177	137.311288
chr9_q34	48.24902724	40.62927497	7.619752272	137.314288
chr9_q34	48.24902724	40.62927497	7.619752272	137.321288
chr9_q34	48.24902724	40.76607387	7.482953366	137.328288
chr9_q34	48.24902724	40.76607387	7.482953366	137.328288
chr9_q34	49.02723735	41.03967168	7.987565671	137.431288
chr9_q34	49.02723735	41.03967168	7.987565671	137.537288
chr9_q34	49.02723735	41.31326949	7.71396786	137.562288
chr9_q34	49.41634241	41.31326949	8.103072919	137.587288
chr9_q34	49.41634241	41.31326949	8.103072919	137.592288
chr9_q34	49.41634241	41.31326949	8.103072919	137.592288
chr9_q34	49.41634241	41.58686731	7.829475107	137.596288
chr9_q34	49.41634241	41.72366621	7.692676202	137.600288
chr9_q34	49.41634241	41.72366621	7.692676202	137.610288
chr9_q34	50.19455253	41.72366621	8.470886319	137.620288
chr9_q34	50.19455253	41.72366621	8.470886319	137.625288
chr9_q34	50.19455253	41.58686731	8.607685224	137.636288
chr9_q34	50.19455253	41.58686731	8.607685224	137.644288
chr9_q34	50.19455253	41.58686731	8.607685224	137.646288
chr9_q34	50.19455253	41.58686731	8.607685224	137.652288
chr9_q34	49.80544747	41.58686731	8.218580166	137.657288
chr9_q34	49.80544747	41.72366621	8.08178126	137.673288
chr9_q34	50.19455253	41.86046512	8.334087413	137.689288
chr9_q34	50.19455253	41.4500684	8.74448413	137.698288
chr9_q34	50.19455253	41.58686731	8.607685224	137.707288
chr9_q34	50.19455253	41.72366621	8.470886319	137.708288
chr9_q34	50.19455253	41.72366621	8.470886319	137.709288
chr9_q34	50.19455253	41.72366621	8.470886319	137.712288
chr9_q34	50.19455253	41.72366621	8.470886319	137.714288
chr9_q34	50.19455253	41.72366621	8.470886319	137.715288
chr9_q34	50.19455253	41.72366621	8.470886319	137.715288
chr9_q34	50.19455253	41.72366621	8.470886319	137.715288
chr9_q34	49.80544747	41.72366621	8.08178126	137.716288
chr9_q34	49.80544747	41.99726402	7.808183449	137.744288
chr9_q34	49.80544747	41.99726402	7.808183449	137.773288
chr9_q34	49.80544747	41.86046512	7.944982355	137.776288
chr9_q34	49.80544747	41.72366621	8.08178126	137.779288
chr9_q34	49.80544747	41.72366621	8.08178126	137.790288
chr9_q34	49.80544747	41.72366621	8.08178126	137.801288
chr9_q34	49.80544747	41.72366621	8.08178126	137.802288
chr9_q34	49.41634241	41.72366621	7.692676202	137.803288
chr9_q34	49.41634241	41.72366621	7.692676202	137.805288
chr9_q34	49.02723735	41.58686731	7.440370049	137.807288
chr9_q34	49.02723735	41.4500684	7.577168955	137.903288
chr9_q34	48.6381323	41.58686731	7.051264991	137.998288
chr9_q34	48.6381323	41.58686731	7.051264991	137.998288
chr9_q34	48.6381323	41.58686731	7.051264991	137.998288
chr9_q34	48.6381323	41.31326949	7.324862802	138.117288
chr9_q34	48.24902724	41.31326949	6.935757744	138.236288
chr9_q34	48.24902724	41.17647059	7.072556649	138.307288
chr9_q34	48.24902724	41.03967168	7.209355555	138.378288
chr9_q34	48.24902724	41.03967168	7.209355555	138.385288
chr9_q34	48.24902724	41.03967168	7.209355555	138.391288
chr9_q34	48.24902724	41.17647059	7.072556649	138.393288
chr9_q34	48.6381323	41.17647059	7.461661707	138.395288
chr9_q34	48.6381323	41.17647059	7.461661707	138.395288
chr9_q34	49.02723735	41.17647059	7.850766766	138.404288
chr9_q34	49.02723735	41.31326949	7.71396786	138.414288
chr9_q34	49.02723735	41.31326949	7.71396786	138.415288
chr9_q34	49.02723735	41.31326949	7.71396786	138.415288
chr9_q34	49.02723735	41.4500684	7.577168955	138.428288
chr9_q34	49.41634241	41.72366621	7.692676202	138.440288
chr9_q34	49.41634241	41.72366621	7.692676202	138.441288
chr9_q34	49.41634241	41.72366621	7.692676202	138.447288
chr9_q34	49.02723735	41.72366621	7.303571143	138.453288
chr9_q34	49.02723735	41.4500684	7.577168955	138.485288
chr9_q34	49.02723735	41.99726402	7.029973332	138.516288
chr9_q34	49.02723735	41.99726402	7.029973332	138.517288
chr9_q34	49.02723735	41.99726402	7.029973332	138.518288
chr9_q34	49.80544747	41.99726402	7.808183449	138.520288
chr9_q34	49.80544747	42.13406293	7.671384543	138.523288
chr9_q34	49.80544747	41.99726402	7.808183449	138.527288
chr9_q34	50.19455253	42.27086183	7.923690696	138.543288
chr9_q34	50.19455253	42.95485636	7.239696168	138.556288
chr9_q34	50.97276265	42.95485636	8.017906285	138.557288
chr9_q34	50.97276265	42.95485636	8.017906285	138.571288
chr9_q34	51.75097276	43.36525308	8.385719685	138.585288
chr9_q34	51.75097276	43.09165527	8.659317496	138.587288
chr9_q34	51.3618677	43.09165527	8.270212438	138.589288
chr9_q34	51.3618677	43.09165527	8.270212438	138.589288
chr9_q34	51.75097276	42.81805746	8.932915307	138.590288
chr9_q34	51.75097276	42.81805746	8.932915307	138.590288
chr9_q34	51.3618677	42.68125855	8.680609154	138.591288
chr9_q34	51.3618677	42.68125855	8.680609154	138.592288
chr9_q34	49.80544747	40.76607387	9.039373599	138.594288
chr9_q34	49.80544747	40.76607387	9.039373599	138.620288
chr9_q34	49.41634241	40.76607387	8.650268541	138.647288
chr9_q34	49.41634241	40.76607387	8.650268541	138.647288
chr9_q34	49.41634241	40.76607387	8.650268541	138.648288
chr9_q34	49.41634241	40.90287278	8.513469635	138.656288
chr9_q34	49.02723735	40.62927497	8.397962388	138.662288
chr9_q34	49.02723735	40.62927497	8.397962388	138.662288
chr9_q34	48.6381323	40.62927497	8.00885733	138.664288
chr9_q34	48.6381323	40.62927497	8.00885733	138.670288
chr9_q34	48.24902724	39.53488372	8.714143516	138.677288
chr9_q34	48.24902724	39.53488372	8.714143516	138.677288
chr9_q34	48.24902724	39.39808482	8.850942422	138.678288
chr9_q34	48.24902724	39.26128591	8.987741328	138.681288
chr9_q34	47.85992218	38.9876881	8.87223408	138.684288
chr9_q34	46.692607	38.85088919	7.841717811	138.693288
chr9_q34	46.692607	38.44049248	8.252114528	138.705288
chr9_q34	46.692607	38.44049248	8.252114528	138.708288
chr9_q34	46.692607	38.44049248	8.252114528	138.710288
chr9_q34	46.692607	38.44049248	8.252114528	138.712288
chr9_q34	46.692607	36.79890561	9.893701395	138.714288
chr9_q34	45.91439689	36.79890561	9.115491278	138.715288
chr9_q34	45.91439689	36.79890561	9.115491278	138.716288
chr9_q34	45.91439689	36.79890561	9.115491278	138.716288
chr9_q34	45.91439689	36.5253078	9.38908909	138.729288
chr9_q34	45.13618677	36.38850889	8.747677878	138.742288
chr9_q34	45.13618677	36.11491108	9.02127569	138.790288
chr9_q34	44.74708171	36.25170999	8.495371726	138.838288
chr9_q34	44.35797665	35.70451436	8.65346229	138.871288
chr9_q34	44.35797665	35.29411765	9.063859007	138.905288
chr9_q34	44.35797665	35.29411765	9.063859007	138.905288
chr9_q34	44.35797665	35.29411765	9.063859007	138.998288
chr9_q34	43.9688716	35.29411765	8.674753948	139.092288
chr9_q34	43.9688716	35.29411765	8.674753948	139.094288
chr9_q34	43.9688716	35.43091655	8.537955043	139.097288
chr9_q34	43.9688716	35.15731874	8.811552854	139.105288
chr9_q34	43.57976654	35.02051984	8.559246701	139.114288
chr9_q34	43.57976654	34.74692202	8.832844512	139.116288
chr9_q34	43.57976654	34.74692202	8.832844512	139.117288
chr9_q34	43.57976654	34.61012312	8.969643418	139.130288
chr9_q34	43.57976654	34.61012312	8.969643418	139.142288
chr9_q34	43.57976654	34.61012312	8.969643418	139.142288
chr9_q34	43.57976654	34.61012312	8.969643418	139.182288
chr9_q34	43.57976654	34.33652531	9.243241229	139.226288
chr9_q34	43.57976654	34.33652531	9.243241229	139.230288
chr9_q34	43.57976654	34.33652531	9.243241229	139.241288
chr9_q34	43.19066148	33.65253078	9.538130699	139.252288
chr9_q34	43.19066148	33.65253078	9.538130699	139.252288
chr9_q34	43.19066148	33.51573187	9.674929604	139.254288
chr9_q34	43.19066148	33.65253078	9.538130699	139.261288
chr9_q34	42.80155642	33.92612859	8.875427829	139.265288
chr9_q34	42.80155642	33.92612859	8.875427829	139.269288
chr9_q34	42.80155642	33.92612859	8.875427829	139.273288
chr9_q34	42.80155642	33.92612859	8.875427829	139.273288
chr9_q34	42.80155642	33.92612859	8.875427829	139.273288
chr9_q34	42.80155642	33.78932969	9.012226735	139.275288
chr9_q34	42.80155642	33.37893297	9.422623452	139.276288
chr9_q34	42.80155642	33.24213406	9.559422357	139.277288
chr9_q34	42.80155642	33.24213406	9.559422357	139.277288
chr9_q34	42.80155642	32.96853625	9.833020169	139.278288
chr9_q34	42.80155642	32.96853625	9.833020169	139.278288
chr9_q34	42.80155642	32.96853625	9.833020169	139.278288
chr9_q34	42.80155642	32.96853625	9.833020169	139.278288
chr9_q34	42.80155642	32.96853625	9.833020169	139.278288
chr9_q34	42.80155642	32.96853625	9.833020169	139.278288
chr9_q34	42.80155642	33.10533516	9.696221263	139.280288
chr9_q34	42.80155642	33.24213406	9.559422357	139.282288
chr9_q34	42.80155642	33.10533516	9.696221263	139.286288
chr9_q34	42.80155642	32.42134063	10.38021579	139.290288
chr9_q34	42.80155642	32.42134063	10.38021579	139.290288
chr9_q34	42.80155642	32.42134063	10.38021579	139.291288
chr9_q34	42.80155642	32.28454172	10.5170147	139.295288
chr9_q34	42.80155642	32.28454172	10.5170147	139.299288
chr9_q34	42.80155642	32.28454172	10.5170147	139.300288
chr9_q34	42.80155642	32.42134063	10.38021579	139.302288
chr9_q34	42.80155642	32.28454172	10.5170147	139.303288
chr9_q34	42.80155642	32.28454172	10.5170147	139.304288
chr9_q34	42.80155642	32.42134063	10.38021579	139.307288
chr9_q34	42.80155642	32.55813953	10.24341689	139.310288
chr9_q34	42.80155642	32.55813953	10.24341689	139.317288
chr9_q34	42.80155642	32.69493844	10.10661798	139.324288
chr9_q34	42.80155642	32.14774282	10.6538136	139.329288
chr9_q34	42.41245136	32.14774282	10.26470854	139.335288
chr9_q34	42.41245136	32.28454172	10.12790964	139.336288
chr9_q34	42.41245136	32.28454172	10.12790964	139.337288
chr9_q34	42.41245136	32.28454172	10.12790964	139.355288
chr9_q34	42.41245136	32.42134063	9.991110733	139.371288
chr9_q34	42.41245136	32.42134063	9.991110733	139.372288
chr9_q34	42.41245136	32.28454172	10.12790964	139.375288
chr9_q34	42.41245136	32.14774282	10.26470854	139.385288
chr9_q34	42.41245136	32.01094391	10.40150745	139.392288
chr9_q34	42.41245136	32.01094391	10.40150745	139.397288
chr9_q34	42.80155642	32.01094391	10.79061251	139.401288
chr9_q34	42.80155642	32.01094391	10.79061251	139.402288
chr9_q34	43.19066148	32.01094391	11.17971757	139.403288
chr9_q34	43.19066148	32.01094391	11.17971757	139.403288
chr9_q34	43.19066148	32.28454172	10.90611975	139.404288
chr9_q34	43.19066148	32.14774282	11.04291866	139.405288
chr9_q34	43.19066148	32.14774282	11.04291866	139.405288
chr9_q34	43.19066148	32.14774282	11.04291866	139.405288
chr9_q34	43.19066148	32.01094391	11.17971757	139.408288
chr9_q34	43.57976654	32.01094391	11.56882262	139.410288
chr9_q34	43.57976654	32.01094391	11.56882262	139.410288
chr9_q34	43.19066148	32.01094391	11.17971757	139.411288
chr9_q34	43.19066148	32.01094391	11.17971757	139.412288
chr9_q34	43.19066148	32.01094391	11.17971757	139.412288
chr9_q34	43.19066148	32.01094391	11.17971757	139.413288
chr9_q34	43.19066148	32.01094391	11.17971757	139.415288
chr9_q34	43.19066148	32.14774282	11.04291866	139.417288
chr9_q34	43.19066148	32.14774282	11.04291866	139.417288
chr9_q34	43.19066148	32.14774282	11.04291866	139.418288
chr9_q34	43.57976654	32.28454172	11.29522481	139.428288
chr9_q34	43.19066148	32.28454172	10.90611975	139.438288
chr9_q34	43.19066148	32.83173735	10.35892413	139.501288
chr9_q34	43.57976654	32.96853625	10.61123029	139.563288
chr9_q34	43.57976654	32.96853625	10.61123029	139.564288
chr9_q34	43.57976654	32.96853625	10.61123029	139.564288
chr9_q34	43.57976654	32.96853625	10.61123029	139.564288
chr9_q34	43.9688716	32.96853625	11.00033534	139.590288
chr9_q34	43.9688716	32.28454172	11.68432987	139.616288
chr9_q34	42.41245136	32.01094391	10.40150745	139.617288
chr9_q34	42.41245136	32.01094391	10.40150745	139.617288
chr9_q34	42.41245136	32.01094391	10.40150745	139.617288
chr9_q34	42.0233463	32.01094391	10.01240239	139.618288
chr9_q34	42.0233463	32.01094391	10.01240239	139.618288
chr9_q34	42.0233463	32.28454172	9.73880458	139.619288
chr9_q34	42.0233463	32.55813953	9.465206769	139.620288
chr9_q34	42.0233463	32.55813953	9.465206769	139.620288
chr9_q34	42.0233463	32.55813953	9.465206769	139.620288
chr9_q34	42.41245136	32.55813953	9.854311827	139.621288
chr9_q34	43.19066148	32.69493844	10.49572304	139.627288
chr9_q34	43.57976654	33.24213406	10.33763247	139.634288
chr9_q34	43.57976654	33.24213406	10.33763247	139.634288
chr9_q34	45.91439689	33.24213406	12.67226282	139.635288
chr9_q34	45.91439689	33.10533516	12.80906173	139.642288
chr9_q34	45.52529183	32.83173735	12.69355448	139.649288
chr9_q34	45.52529183	32.83173735	12.69355448	139.649288
chr9_q34	44.74708171	32.69493844	12.05214327	139.650288
chr9_q34	44.74708171	32.69493844	12.05214327	139.650288
chr9_q34	44.35797665	31.87414501	12.48383165	139.651288
chr9_q34	44.35797665	31.87414501	12.48383165	139.652288
chr9_q34	44.35797665	31.87414501	12.48383165	139.654288
chr9_q34	44.35797665	31.87414501	12.48383165	139.656288
chr9_q34	44.35797665	31.6005472	12.75742946	139.671288
chr9_q34	44.35797665	31.6005472	12.75742946	139.686288
chr9_q34	43.9688716	31.6005472	12.3683244	139.687288
chr9_q34	43.9688716	31.6005472	12.3683244	139.691288
chr9_q34	43.9688716	31.6005472	12.3683244	139.694288
chr9_q34	43.9688716	31.7373461	12.23152549	139.695288
chr9_q34	43.9688716	31.7373461	12.23152549	139.696288
chr9_q34	43.9688716	31.7373461	12.23152549	139.698288
chr9_q34	43.9688716	31.46374829	12.50512331	139.700288
chr9_q34	43.9688716	31.46374829	12.50512331	139.700288
chr9_q34	43.9688716	31.46374829	12.50512331	139.701288
chr9_q34	43.9688716	31.46374829	12.50512331	139.701288
chr9_q34	43.9688716	31.7373461	12.23152549	139.709288
chr9_q34	43.9688716	31.7373461	12.23152549	139.720288
chr9_q34	43.9688716	31.6005472	12.3683244	139.724288
chr9_q34	43.9688716	31.6005472	12.3683244	139.727288
chr9_q34	44.35797665	31.6005472	12.75742946	139.728288
chr9_q34	44.35797665	31.6005472	12.75742946	139.731288
chr9_q34	43.57976654	31.46374829	12.11601825	139.734288
chr9_q34	43.57976654	31.46374829	12.11601825	139.738288
chr9_q34	43.9688716	31.6005472	12.3683244	139.742288
chr9_q34	43.9688716	31.7373461	12.23152549	139.744288
chr9_q34	44.35797665	31.7373461	12.62063055	139.745288
chr9_q34	44.35797665	31.7373461	12.62063055	139.747288
chr9_q34	43.9688716	31.6005472	12.3683244	139.749288
chr9_q34	43.9688716	31.46374829	12.50512331	139.751288
chr9_q34	44.35797665	31.19015048	13.16782617	139.752288
chr9_q34	44.35797665	30.91655267	13.44142399	139.755288
chr9_q34	43.9688716	30.91655267	13.05231893	139.757288
chr9_q34	43.9688716	30.91655267	13.05231893	139.769288
chr9_q34	44.35797665	30.77975376	13.57822289	139.787288
chr9_q34	44.35797665	30.50615595	13.8518207	139.807288
chr9_q34	43.57976654	30.64295486	12.93681168	139.828288
chr9_q34	43.57976654	30.64295486	12.93681168	139.835288
chr9_q34	43.19066148	30.91655267	12.27410881	139.836288
chr9_q34	43.19066148	30.50615595	12.68450553	139.838288
chr9_q34	43.9688716	31.19015048	12.77872112	139.840288
chr9_q34	43.9688716	31.19015048	12.77872112	139.840288
chr9_q34	43.9688716	31.19015048	12.77872112	139.840288
chr9_q34	43.9688716	31.19015048	12.77872112	139.840288
chr9_q34	43.9688716	31.19015048	12.77872112	139.841288
chr9_q34	43.9688716	31.46374829	12.50512331	139.860288
chr9_q34	43.9688716	31.7373461	12.23152549	139.879288
chr9_q34	43.9688716	31.7373461	12.23152549	139.884288
chr9_q34	43.57976654	31.19015048	12.38961606	139.888288
chr9_q34	43.57976654	31.46374829	12.11601825	139.890288
chr9_q34	43.57976654	31.7373461	11.84242044	139.896288
chr9_q34	43.57976654	31.19015048	12.38961606	139.904288
chr9_q34	43.19066148	31.05335157	12.13730991	139.906288
chr9_q34	43.19066148	31.05335157	12.13730991	139.906288
chr9_q34	43.57976654	30.91655267	12.66321387	139.907288
chr9_q34	43.57976654	31.05335157	12.52641496	139.909288
chr9_q34	43.57976654	31.05335157	12.52641496	139.909288
chr9_q34	43.9688716	31.05335157	12.91552002	139.910288
chr9_q34	43.9688716	30.77975376	13.18911783	139.911288
chr9_q34	43.57976654	30.64295486	12.93681168	139.912288
chr9_q34	43.57976654	30.91655267	12.66321387	139.936288
chr9_q34	43.19066148	30.77975376	12.41090772	139.962288
chr9_q34	43.19066148	31.05335157	12.13730991	139.968288
chr9_q34	43.57976654	31.05335157	12.52641496	139.972288
chr9_q34	43.57976654	31.19015048	12.38961606	139.974288
chr9_q34	43.57976654	31.46374829	12.11601825	139.976288
chr9_q34	43.57976654	31.19015048	12.38961606	139.979288
chr9_q34	43.57976654	30.91655267	12.66321387	139.981288
chr9_q34	43.57976654	30.91655267	12.66321387	139.981288
chr9_q34	43.57976654	31.05335157	12.52641496	139.982288
chr9_q34	43.57976654	31.19015048	12.38961606	139.986288
chr9_q34	43.57976654	31.6005472	11.97921934	139.991288
chr9_q34	43.57976654	31.6005472	11.97921934	139.994288
chr9_q34	43.9688716	31.46374829	12.50512331	139.996288
chr9_q34	43.9688716	31.46374829	12.50512331	139.997288
chr9_q34	43.9688716	31.32694938	12.64192221	139.999288
chr9_q34	43.57976654	30.91655267	12.66321387	140.000288
chr9_q34	43.57976654	30.91655267	12.66321387	140.001288
chr9_q34	43.9688716	30.91655267	13.05231893	140.002288
chr9_q34	43.9688716	30.77975376	13.18911783	140.003288
chr9_q34	43.57976654	30.77975376	12.80001277	140.004288
chr9_q34	43.57976654	30.77975376	12.80001277	140.005288
chr9_q34	43.57976654	30.77975376	12.80001277	140.006288
chr9_q34	43.57976654	30.77975376	12.80001277	140.007288
chr9_q34	43.57976654	30.77975376	12.80001277	140.007288
chr9_q34	43.57976654	30.77975376	12.80001277	140.007288
chr9_q34	43.57976654	30.77975376	12.80001277	140.008288
chr9_q34	43.57976654	30.77975376	12.80001277	140.008288
chr9_q34	43.19066148	30.77975376	12.41090772	140.009288
chr9_q34	43.19066148	30.77975376	12.41090772	140.009288
chr9_q34	43.19066148	30.91655267	12.27410881	140.021288
chr9_q34	43.19066148	31.32694938	11.86371209	140.082288
chr9_q34	42.80155642	31.19015048	11.61140594	140.133288
chr9_q34	42.80155642	31.46374829	11.33780813	140.135288
chr9_q34	42.80155642	31.46374829	11.33780813	140.136288
chr9_q34	42.80155642	31.46374829	11.33780813	140.136288
chr9_q34	43.19066148	31.87414501	11.31651647	140.137288
chr9_q34	43.19066148	31.87414501	11.31651647	140.137288
chr9_q34	43.19066148	32.01094391	11.17971757	140.138288
chr9_q34	43.19066148	32.01094391	11.17971757	140.138288
chr9_q34	43.57976654	31.7373461	11.84242044	140.143288
chr9_q34	43.19066148	31.32694938	11.86371209	140.149288
chr9_q34	43.19066148	31.32694938	11.86371209	140.158288
chr9_q34	42.80155642	31.46374829	11.33780813	140.167288
chr9_q34	42.80155642	31.46374829	11.33780813	140.167288
chr9_q34	42.80155642	31.46374829	11.33780813	140.170288
chr9_q34	42.80155642	31.32694938	11.47460704	140.184288
chr9_q34	43.57976654	31.46374829	12.11601825	140.199288
chr9_q34	43.57976654	31.6005472	11.97921934	140.201288
chr9_q34	43.57976654	31.6005472	11.97921934	140.202288
chr9_q34	43.57976654	31.87414501	11.70562153	140.235288
chr9_q34	43.57976654	32.14774282	11.43202372	140.267288
chr9_q34	43.57976654	32.14774282	11.43202372	140.278288
chr9_q34	43.19066148	32.28454172	10.90611975	140.304288
chr9_q34	43.19066148	32.28454172	10.90611975	140.324288
chr9_q34	43.19066148	32.28454172	10.90611975	140.330288
chr9_q34	43.19066148	32.55813953	10.63252194	140.340288
chr9_q34	42.80155642	32.14774282	10.6538136	140.349288
chr9_q34	42.80155642	32.14774282	10.6538136	140.353288
chr9_q34	42.80155642	32.14774282	10.6538136	140.357288
chr9_q34	42.80155642	32.14774282	10.6538136	140.358288
chr9_q34	43.19066148	32.14774282	11.04291866	140.359288
chr9_q34	43.19066148	32.01094391	11.17971757	140.421288
chr9_q34	43.19066148	31.87414501	11.31651647	140.484288
chr9_q34	43.19066148	31.87414501	11.31651647	140.545288
chr9_q34	43.19066148	32.01094391	11.17971757	140.608288
chr9_q34	43.19066148	32.01094391	11.17971757	140.625288
chr9_q34	43.57976654	32.01094391	11.56882262	140.638288
chr9_q34	43.57976654	32.01094391	11.56882262	140.645288
chr9_q34	43.9688716	32.14774282	11.82112878	140.655288
chr9_q34	43.9688716	32.55813953	11.41073206	140.836288
chr9_q34	43.9688716	32.55813953	11.41073206	141.016288
chr9_q34	43.9688716	32.55813953	11.41073206	141.016288
chr9_q34	43.9688716	32.55813953	11.41073206	141.043288
chr9_q34	43.9688716	32.55813953	11.41073206	141.071288
chr9_q34	43.9688716	32.55813953	11.41073206	141.071288
chr9_q34	43.9688716	32.55813953	11.41073206	141.071288
chr9_q34	43.9688716	32.55813953	11.41073206	141.071288
